center,left,right,steering,throttle,brake,speed
IMG_Recovery/center_2017_02_22_22_04_53_399.jpg,IMG_Recovery/left_2017_02_22_22_04_53_399.jpg,IMG_Recovery/right_2017_02_22_22_04_53_399.jpg,-0.0510772,0,0,14.09144
IMG_Recovery/center_2017_02_22_22_04_53_499.jpg,IMG_Recovery/left_2017_02_22_22_04_53_499.jpg,IMG_Recovery/right_2017_02_22_22_04_53_499.jpg,-0.08980875,0,0,13.91796
IMG_Recovery/center_2017_02_22_22_04_53_601.jpg,IMG_Recovery/left_2017_02_22_22_04_53_601.jpg,IMG_Recovery/right_2017_02_22_22_04_53_601.jpg,-0.02202855,0,0,13.77983
IMG_Recovery/center_2017_02_22_22_04_53_736.jpg,IMG_Recovery/left_2017_02_22_22_04_53_736.jpg,IMG_Recovery/right_2017_02_22_22_04_53_736.jpg,-0.0510772,0,0,13.60157
IMG_Recovery/center_2017_02_22_22_04_53_843.jpg,IMG_Recovery/left_2017_02_22_22_04_53_843.jpg,IMG_Recovery/right_2017_02_22_22_04_53_843.jpg,0,0,0,13.44129
IMG_Recovery/center_2017_02_22_22_04_53_947.jpg,IMG_Recovery/left_2017_02_22_22_04_53_947.jpg,IMG_Recovery/right_2017_02_22_22_04_53_947.jpg,0,0,0,13.33621
IMG_Recovery/center_2017_02_22_22_04_54_055.jpg,IMG_Recovery/left_2017_02_22_22_04_54_055.jpg,IMG_Recovery/right_2017_02_22_22_04_54_055.jpg,0,0,0,13.08267
IMG_Recovery/center_2017_02_22_22_04_54_159.jpg,IMG_Recovery/left_2017_02_22_22_04_54_159.jpg,IMG_Recovery/right_2017_02_22_22_04_54_159.jpg,0,0,0,12.94705
IMG_Recovery/center_2017_02_22_22_05_02_159.jpg,IMG_Recovery/left_2017_02_22_22_05_02_159.jpg,IMG_Recovery/right_2017_02_22_22_05_02_159.jpg,0,0,0,2.15774
IMG_Recovery/center_2017_02_22_22_05_02_263.jpg,IMG_Recovery/left_2017_02_22_22_05_02_263.jpg,IMG_Recovery/right_2017_02_22_22_05_02_263.jpg,0,0,0,2.132428
IMG_Recovery/center_2017_02_22_22_05_02_380.jpg,IMG_Recovery/left_2017_02_22_22_05_02_380.jpg,IMG_Recovery/right_2017_02_22_22_05_02_380.jpg,0,0,0,2.10239
IMG_Recovery/center_2017_02_22_22_05_02_500.jpg,IMG_Recovery/left_2017_02_22_22_05_02_500.jpg,IMG_Recovery/right_2017_02_22_22_05_02_500.jpg,-0.06076009,0.002662782,0,2.044181
IMG_Recovery/center_2017_02_22_22_05_02_629.jpg,IMG_Recovery/left_2017_02_22_22_05_02_629.jpg,IMG_Recovery/right_2017_02_22_22_05_02_629.jpg,-0.3318809,0.2060034,0,2.206035
IMG_Recovery/center_2017_02_22_22_05_02_741.jpg,IMG_Recovery/left_2017_02_22_22_05_02_741.jpg,IMG_Recovery/right_2017_02_22_22_05_02_741.jpg,-0.4868071,0.409344,0,2.615263
IMG_Recovery/center_2017_02_22_22_05_02_835.jpg,IMG_Recovery/left_2017_02_22_22_05_02_835.jpg,IMG_Recovery/right_2017_02_22_22_05_02_835.jpg,-0.4868071,0.409344,0,3.18982
IMG_Recovery/center_2017_02_22_22_05_02_946.jpg,IMG_Recovery/left_2017_02_22_22_05_02_946.jpg,IMG_Recovery/right_2017_02_22_22_05_02_946.jpg,-0.6707819,0.409344,0,3.634592
IMG_Recovery/center_2017_02_22_22_05_03_057.jpg,IMG_Recovery/left_2017_02_22_22_05_03_057.jpg,IMG_Recovery/right_2017_02_22_22_05_03_057.jpg,-0.6707819,0.409344,0,4.169955
IMG_Recovery/center_2017_02_22_22_05_03_163.jpg,IMG_Recovery/left_2017_02_22_22_05_03_163.jpg,IMG_Recovery/right_2017_02_22_22_05_03_163.jpg,-0.6514161,0.409344,0,4.616351
IMG_Recovery/center_2017_02_22_22_05_03_277.jpg,IMG_Recovery/left_2017_02_22_22_05_03_277.jpg,IMG_Recovery/right_2017_02_22_22_05_03_277.jpg,-0.6514161,0.409344,0,5.145644
IMG_Recovery/center_2017_02_22_22_05_03_413.jpg,IMG_Recovery/left_2017_02_22_22_05_03_413.jpg,IMG_Recovery/right_2017_02_22_22_05_03_413.jpg,-0.5061729,0.409344,0,5.772512
IMG_Recovery/center_2017_02_22_22_05_03_533.jpg,IMG_Recovery/left_2017_02_22_22_05_03_533.jpg,IMG_Recovery/right_2017_02_22_22_05_03_533.jpg,-0.3996612,0.409344,0,6.304387
IMG_Recovery/center_2017_02_22_22_05_03_646.jpg,IMG_Recovery/left_2017_02_22_22_05_03_646.jpg,IMG_Recovery/right_2017_02_22_22_05_03_646.jpg,-0.3706124,0.409344,0,6.740592
IMG_Recovery/center_2017_02_22_22_05_03_760.jpg,IMG_Recovery/left_2017_02_22_22_05_03_760.jpg,IMG_Recovery/right_2017_02_22_22_05_03_760.jpg,-0.5545873,0.409344,0,7.230852
IMG_Recovery/center_2017_02_22_22_05_03_874.jpg,IMG_Recovery/left_2017_02_22_22_05_03_874.jpg,IMG_Recovery/right_2017_02_22_22_05_03_874.jpg,-0.5642702,0.409344,0,7.72107
IMG_Recovery/center_2017_02_22_22_05_03_995.jpg,IMG_Recovery/left_2017_02_22_22_05_03_995.jpg,IMG_Recovery/right_2017_02_22_22_05_03_995.jpg,-0.5545873,0.409344,0,8.219434
IMG_Recovery/center_2017_02_22_22_05_04_113.jpg,IMG_Recovery/left_2017_02_22_22_05_04_113.jpg,IMG_Recovery/right_2017_02_22_22_05_04_113.jpg,-0.4771242,0.3996611,0,8.713684
IMG_Recovery/center_2017_02_22_22_05_04_233.jpg,IMG_Recovery/left_2017_02_22_22_05_04_233.jpg,IMG_Recovery/right_2017_02_22_22_05_04_233.jpg,-0.2737836,0.3512466,0,9.181778
IMG_Recovery/center_2017_02_22_22_05_04_374.jpg,IMG_Recovery/left_2017_02_22_22_05_04_374.jpg,IMG_Recovery/right_2017_02_22_22_05_04_374.jpg,0,0.2447349,0,9.530227
IMG_Recovery/center_2017_02_22_22_05_04_502.jpg,IMG_Recovery/left_2017_02_22_22_05_04_502.jpg,IMG_Recovery/right_2017_02_22_22_05_04_502.jpg,0,0.1866376,0,9.702698
IMG_Recovery/center_2017_02_22_22_05_04_647.jpg,IMG_Recovery/left_2017_02_22_22_05_04_647.jpg,IMG_Recovery/right_2017_02_22_22_05_04_647.jpg,0,0.2253691,0,9.926194
IMG_Recovery/center_2017_02_22_22_05_04_772.jpg,IMG_Recovery/left_2017_02_22_22_05_04_772.jpg,IMG_Recovery/right_2017_02_22_22_05_04_772.jpg,-0.08980875,0.2544178,0,10.19604
IMG_Recovery/center_2017_02_22_22_05_04_893.jpg,IMG_Recovery/left_2017_02_22_22_05_04_893.jpg,IMG_Recovery/right_2017_02_22_22_05_04_893.jpg,-0.09949163,0.2253691,0,10.4228
IMG_Recovery/center_2017_02_22_22_05_05_026.jpg,IMG_Recovery/left_2017_02_22_22_05_05_026.jpg,IMG_Recovery/right_2017_02_22_22_05_05_026.jpg,-0.002662782,0,0,10.36953
IMG_Recovery/center_2017_02_22_22_05_05_153.jpg,IMG_Recovery/left_2017_02_22_22_05_05_153.jpg,IMG_Recovery/right_2017_02_22_22_05_05_153.jpg,-0.03171144,0,0,10.22444
IMG_Recovery/center_2017_02_22_22_05_05_283.jpg,IMG_Recovery/left_2017_02_22_22_05_05_283.jpg,IMG_Recovery/right_2017_02_22_22_05_05_283.jpg,-0.4287098,0,0,10.03795
IMG_Recovery/center_2017_02_22_22_05_05_421.jpg,IMG_Recovery/left_2017_02_22_22_05_05_421.jpg,IMG_Recovery/right_2017_02_22_22_05_05_421.jpg,0,0,0,9.861533
IMG_Recovery/center_2017_02_22_22_05_05_560.jpg,IMG_Recovery/left_2017_02_22_22_05_05_560.jpg,IMG_Recovery/right_2017_02_22_22_05_05_560.jpg,0,0,0,9.718565
IMG_Recovery/center_2017_02_22_22_05_05_696.jpg,IMG_Recovery/left_2017_02_22_22_05_05_696.jpg,IMG_Recovery/right_2017_02_22_22_05_05_696.jpg,0,0,0,9.581996
IMG_Recovery/center_2017_02_22_22_05_05_834.jpg,IMG_Recovery/left_2017_02_22_22_05_05_834.jpg,IMG_Recovery/right_2017_02_22_22_05_05_834.jpg,0,0,0,9.447576
IMG_Recovery/center_2017_02_22_22_05_05_966.jpg,IMG_Recovery/left_2017_02_22_22_05_05_966.jpg,IMG_Recovery/right_2017_02_22_22_05_05_966.jpg,0,0,0,9.333902
IMG_Recovery/center_2017_02_22_22_05_06_098.jpg,IMG_Recovery/left_2017_02_22_22_05_06_098.jpg,IMG_Recovery/right_2017_02_22_22_05_06_098.jpg,0,0,0,9.20301
IMG_Recovery/center_2017_02_22_22_05_06_229.jpg,IMG_Recovery/left_2017_02_22_22_05_06_229.jpg,IMG_Recovery/right_2017_02_22_22_05_06_229.jpg,0,0,0,9.092279
IMG_Recovery/center_2017_02_22_22_05_11_524.jpg,IMG_Recovery/left_2017_02_22_22_05_11_524.jpg,IMG_Recovery/right_2017_02_22_22_05_11_524.jpg,0,0,0,2.64893
IMG_Recovery/center_2017_02_22_22_05_11_627.jpg,IMG_Recovery/left_2017_02_22_22_05_11_627.jpg,IMG_Recovery/right_2017_02_22_22_05_11_627.jpg,0,0,0,2.617638
IMG_Recovery/center_2017_02_22_22_05_11_734.jpg,IMG_Recovery/left_2017_02_22_22_05_11_734.jpg,IMG_Recovery/right_2017_02_22_22_05_11_734.jpg,0,0,0,2.58052
IMG_Recovery/center_2017_02_22_22_05_11_862.jpg,IMG_Recovery/left_2017_02_22_22_05_11_862.jpg,IMG_Recovery/right_2017_02_22_22_05_11_862.jpg,-0.235052,0,0,2.538836
IMG_Recovery/center_2017_02_22_22_05_11_967.jpg,IMG_Recovery/left_2017_02_22_22_05_11_967.jpg,IMG_Recovery/right_2017_02_22_22_05_11_967.jpg,-0.4190269,0.322198,0,2.748005
IMG_Recovery/center_2017_02_22_22_05_12_072.jpg,IMG_Recovery/left_2017_02_22_22_05_12_072.jpg,IMG_Recovery/right_2017_02_22_22_05_12_072.jpg,-0.4190269,0.3802953,0,3.25511
IMG_Recovery/center_2017_02_22_22_05_12_177.jpg,IMG_Recovery/left_2017_02_22_22_05_12_177.jpg,IMG_Recovery/right_2017_02_22_22_05_12_177.jpg,-0.4190269,0.3802953,0,3.672664
IMG_Recovery/center_2017_02_22_22_05_12_285.jpg,IMG_Recovery/left_2017_02_22_22_05_12_285.jpg,IMG_Recovery/right_2017_02_22_22_05_12_285.jpg,-0.4190269,0.3802953,0,4.09273
IMG_Recovery/center_2017_02_22_22_05_12_408.jpg,IMG_Recovery/left_2017_02_22_22_05_12_408.jpg,IMG_Recovery/right_2017_02_22_22_05_12_408.jpg,-0.4287098,0.3802953,0,4.588799
IMG_Recovery/center_2017_02_22_22_05_12_526.jpg,IMG_Recovery/left_2017_02_22_22_05_12_526.jpg,IMG_Recovery/right_2017_02_22_22_05_12_526.jpg,-0.5352215,0.3899783,0,5.077369
IMG_Recovery/center_2017_02_22_22_05_12_636.jpg,IMG_Recovery/left_2017_02_22_22_05_12_636.jpg,IMG_Recovery/right_2017_02_22_22_05_12_636.jpg,-0.5933188,0.3899783,0,5.567122
IMG_Recovery/center_2017_02_22_22_05_12_748.jpg,IMG_Recovery/left_2017_02_22_22_05_12_748.jpg,IMG_Recovery/right_2017_02_22_22_05_12_748.jpg,-0.5933188,0.3802953,0,5.963046
IMG_Recovery/center_2017_02_22_22_05_12_862.jpg,IMG_Recovery/left_2017_02_22_22_05_12_862.jpg,IMG_Recovery/right_2017_02_22_22_05_12_862.jpg,-0.5933188,0.3802953,0,6.436507
IMG_Recovery/center_2017_02_22_22_05_12_980.jpg,IMG_Recovery/left_2017_02_22_22_05_12_980.jpg,IMG_Recovery/right_2017_02_22_22_05_12_980.jpg,-0.5836359,0.3802953,0,6.905453
IMG_Recovery/center_2017_02_22_22_05_13_100.jpg,IMG_Recovery/left_2017_02_22_22_05_13_100.jpg,IMG_Recovery/right_2017_02_22_22_05_13_100.jpg,-0.5836359,0.3802953,0,7.36861
IMG_Recovery/center_2017_02_22_22_05_13_221.jpg,IMG_Recovery/left_2017_02_22_22_05_13_221.jpg,IMG_Recovery/right_2017_02_22_22_05_13_221.jpg,-0.5836359,0.3706124,0,7.814266
IMG_Recovery/center_2017_02_22_22_05_13_354.jpg,IMG_Recovery/left_2017_02_22_22_05_13_354.jpg,IMG_Recovery/right_2017_02_22_22_05_13_354.jpg,-0.5642702,0.3706124,0,8.33047
IMG_Recovery/center_2017_02_22_22_05_13_492.jpg,IMG_Recovery/left_2017_02_22_22_05_13_492.jpg,IMG_Recovery/right_2017_02_22_22_05_13_492.jpg,-0.5449044,0.3609295,0,8.826427
IMG_Recovery/center_2017_02_22_22_05_13_627.jpg,IMG_Recovery/left_2017_02_22_22_05_13_627.jpg,IMG_Recovery/right_2017_02_22_22_05_13_627.jpg,-0.4868071,0.3609295,0,9.251101
IMG_Recovery/center_2017_02_22_22_05_13_767.jpg,IMG_Recovery/left_2017_02_22_22_05_13_767.jpg,IMG_Recovery/right_2017_02_22_22_05_13_767.jpg,-0.1479061,0.3318809,0,9.712798
IMG_Recovery/center_2017_02_22_22_05_13_871.jpg,IMG_Recovery/left_2017_02_22_22_05_13_871.jpg,IMG_Recovery/right_2017_02_22_22_05_13_871.jpg,0.002662856,0.1188574,0,9.86728
IMG_Recovery/center_2017_02_22_22_05_13_988.jpg,IMG_Recovery/left_2017_02_22_22_05_13_988.jpg,IMG_Recovery/right_2017_02_22_22_05_13_988.jpg,0,0,0,9.803236
IMG_Recovery/center_2017_02_22_22_05_14_090.jpg,IMG_Recovery/left_2017_02_22_22_05_14_090.jpg,IMG_Recovery/right_2017_02_22_22_05_14_090.jpg,0,0,0,9.686543
IMG_Recovery/center_2017_02_22_22_05_14_234.jpg,IMG_Recovery/left_2017_02_22_22_05_14_234.jpg,IMG_Recovery/right_2017_02_22_22_05_14_234.jpg,0,0,0,9.552573
IMG_Recovery/center_2017_02_22_22_05_14_336.jpg,IMG_Recovery/left_2017_02_22_22_05_14_336.jpg,IMG_Recovery/right_2017_02_22_22_05_14_336.jpg,-0.3802953,0,0,9.391286
IMG_Recovery/center_2017_02_22_22_05_14_439.jpg,IMG_Recovery/left_2017_02_22_22_05_14_439.jpg,IMG_Recovery/right_2017_02_22_22_05_14_439.jpg,0,0,0,9.283584
IMG_Recovery/center_2017_02_22_22_05_14_544.jpg,IMG_Recovery/left_2017_02_22_22_05_14_544.jpg,IMG_Recovery/right_2017_02_22_22_05_14_544.jpg,0,0,0,9.184902
IMG_Recovery/center_2017_02_22_22_05_14_650.jpg,IMG_Recovery/left_2017_02_22_22_05_14_650.jpg,IMG_Recovery/right_2017_02_22_22_05_14_650.jpg,0,0,0,9.092423
IMG_Recovery/center_2017_02_22_22_05_14_759.jpg,IMG_Recovery/left_2017_02_22_22_05_14_759.jpg,IMG_Recovery/right_2017_02_22_22_05_14_759.jpg,0,0,0,8.982721
IMG_Recovery/center_2017_02_22_22_05_14_864.jpg,IMG_Recovery/left_2017_02_22_22_05_14_864.jpg,IMG_Recovery/right_2017_02_22_22_05_14_864.jpg,0,0,0,8.892565
IMG_Recovery/center_2017_02_22_22_05_14_973.jpg,IMG_Recovery/left_2017_02_22_22_05_14_973.jpg,IMG_Recovery/right_2017_02_22_22_05_14_973.jpg,0,0,0,8.785572
IMG_Recovery/center_2017_02_22_22_05_15_076.jpg,IMG_Recovery/left_2017_02_22_22_05_15_076.jpg,IMG_Recovery/right_2017_02_22_22_05_15_076.jpg,0,0,0,8.697396
IMG_Recovery/center_2017_02_22_22_05_15_179.jpg,IMG_Recovery/left_2017_02_22_22_05_15_179.jpg,IMG_Recovery/right_2017_02_22_22_05_15_179.jpg,0,0,0,8.610107
IMG_Recovery/center_2017_02_22_22_05_23_525.jpg,IMG_Recovery/left_2017_02_22_22_05_23_525.jpg,IMG_Recovery/right_2017_02_22_22_05_23_525.jpg,0,0,0,4.987453
IMG_Recovery/center_2017_02_22_22_05_23_660.jpg,IMG_Recovery/left_2017_02_22_22_05_23_660.jpg,IMG_Recovery/right_2017_02_22_22_05_23_660.jpg,0,0,0,4.912272
IMG_Recovery/center_2017_02_22_22_05_23_790.jpg,IMG_Recovery/left_2017_02_22_22_05_23_790.jpg,IMG_Recovery/right_2017_02_22_22_05_23_790.jpg,-0.0510772,0,0,4.837646
IMG_Recovery/center_2017_02_22_22_05_23_916.jpg,IMG_Recovery/left_2017_02_22_22_05_23_916.jpg,IMG_Recovery/right_2017_02_22_22_05_23_916.jpg,-0.4480756,0,0,4.736099
IMG_Recovery/center_2017_02_22_22_05_24_038.jpg,IMG_Recovery/left_2017_02_22_22_05_24_038.jpg,IMG_Recovery/right_2017_02_22_22_05_24_038.jpg,-0.5642702,0.3802953,0,5.087391
IMG_Recovery/center_2017_02_22_22_05_24_165.jpg,IMG_Recovery/left_2017_02_22_22_05_24_165.jpg,IMG_Recovery/right_2017_02_22_22_05_24_165.jpg,-0.6126846,0.4287098,0,5.608621
IMG_Recovery/center_2017_02_22_22_05_24_292.jpg,IMG_Recovery/left_2017_02_22_22_05_24_292.jpg,IMG_Recovery/right_2017_02_22_22_05_24_292.jpg,-0.6126846,0.4287098,0,6.243839
IMG_Recovery/center_2017_02_22_22_05_24_419.jpg,IMG_Recovery/left_2017_02_22_22_05_24_419.jpg,IMG_Recovery/right_2017_02_22_22_05_24_419.jpg,-0.6126846,0.4480756,0,6.809757
IMG_Recovery/center_2017_02_22_22_05_24_545.jpg,IMG_Recovery/left_2017_02_22_22_05_24_545.jpg,IMG_Recovery/right_2017_02_22_22_05_24_545.jpg,-0.6126846,0.4480756,0,7.37063
IMG_Recovery/center_2017_02_22_22_05_24_668.jpg,IMG_Recovery/left_2017_02_22_22_05_24_668.jpg,IMG_Recovery/right_2017_02_22_22_05_24_668.jpg,-0.6030017,0.4383927,0,7.913661
IMG_Recovery/center_2017_02_22_22_05_24_796.jpg,IMG_Recovery/left_2017_02_22_22_05_24_796.jpg,IMG_Recovery/right_2017_02_22_22_05_24_796.jpg,-0.5933188,0.409344,0,8.516856
IMG_Recovery/center_2017_02_22_22_05_24_917.jpg,IMG_Recovery/left_2017_02_22_22_05_24_917.jpg,IMG_Recovery/right_2017_02_22_22_05_24_917.jpg,-0.1672718,0.2834665,0,8.945966
IMG_Recovery/center_2017_02_22_22_05_25_040.jpg,IMG_Recovery/left_2017_02_22_22_05_25_040.jpg,IMG_Recovery/right_2017_02_22_22_05_25_040.jpg,0,0,0,8.871994
IMG_Recovery/center_2017_02_22_22_05_25_169.jpg,IMG_Recovery/left_2017_02_22_22_05_25_169.jpg,IMG_Recovery/right_2017_02_22_22_05_25_169.jpg,0,0,0,8.766238
IMG_Recovery/center_2017_02_22_22_05_25_293.jpg,IMG_Recovery/left_2017_02_22_22_05_25_293.jpg,IMG_Recovery/right_2017_02_22_22_05_25_293.jpg,0,0,0,8.645365
IMG_Recovery/center_2017_02_22_22_05_25_420.jpg,IMG_Recovery/left_2017_02_22_22_05_25_420.jpg,IMG_Recovery/right_2017_02_22_22_05_25_420.jpg,-0.2544178,0,0,8.522701
IMG_Recovery/center_2017_02_22_22_05_25_545.jpg,IMG_Recovery/left_2017_02_22_22_05_25_545.jpg,IMG_Recovery/right_2017_02_22_22_05_25_545.jpg,0,0,0,8.411429
IMG_Recovery/center_2017_02_22_22_05_25_672.jpg,IMG_Recovery/left_2017_02_22_22_05_25_672.jpg,IMG_Recovery/right_2017_02_22_22_05_25_672.jpg,0,0,0,8.293153
