center,left,right,steering,throttle,brake,speed
IMG_Turns/center_2017_02_21_23_46_59_675.jpg,IMG_Turns/left_2017_02_21_23_46_59_675.jpg,IMG_Turns/right_2017_02_21_23_46_59_675.jpg,-0.1188574,0.1188574,0,13.69849
IMG_Turns/center_2017_02_21_23_46_59_788.jpg,IMG_Turns/left_2017_02_21_23_46_59_788.jpg,IMG_Turns/right_2017_02_21_23_46_59_788.jpg,-0.0510772,0.1382232,0,13.76495
IMG_Turns/center_2017_02_21_23_46_59_901.jpg,IMG_Turns/left_2017_02_21_23_46_59_901.jpg,IMG_Turns/right_2017_02_21_23_46_59_901.jpg,0,0.1285403,0,13.75344
IMG_Turns/center_2017_02_21_23_47_00_017.jpg,IMG_Turns/left_2017_02_21_23_47_00_017.jpg,IMG_Turns/right_2017_02_21_23_47_00_017.jpg,0,0.1188574,0,14.0051
IMG_Turns/center_2017_02_21_23_47_00_126.jpg,IMG_Turns/left_2017_02_21_23_47_00_126.jpg,IMG_Turns/right_2017_02_21_23_47_00_126.jpg,0,0.1188574,0,14.01697
IMG_Turns/center_2017_02_21_23_47_00_234.jpg,IMG_Turns/left_2017_02_21_23_47_00_234.jpg,IMG_Turns/right_2017_02_21_23_47_00_234.jpg,0,0.1188574,0,13.76502
IMG_Turns/center_2017_02_21_23_47_00_344.jpg,IMG_Turns/left_2017_02_21_23_47_00_344.jpg,IMG_Turns/right_2017_02_21_23_47_00_344.jpg,0,0.1188574,0,13.79899
IMG_Turns/center_2017_02_21_23_47_00_454.jpg,IMG_Turns/left_2017_02_21_23_47_00_454.jpg,IMG_Turns/right_2017_02_21_23_47_00_454.jpg,0,0.1091745,0,14.02366
IMG_Turns/center_2017_02_21_23_47_00_563.jpg,IMG_Turns/left_2017_02_21_23_47_00_563.jpg,IMG_Turns/right_2017_02_21_23_47_00_563.jpg,0,0.08980875,0,13.98648
IMG_Turns/center_2017_02_21_23_47_00_674.jpg,IMG_Turns/left_2017_02_21_23_47_00_674.jpg,IMG_Turns/right_2017_02_21_23_47_00_674.jpg,0,0.09949163,0,13.73216
IMG_Turns/center_2017_02_21_23_47_00_780.jpg,IMG_Turns/left_2017_02_21_23_47_00_780.jpg,IMG_Turns/right_2017_02_21_23_47_00_780.jpg,0,0.09949163,0,13.68644
IMG_Turns/center_2017_02_21_23_47_00_885.jpg,IMG_Turns/left_2017_02_21_23_47_00_885.jpg,IMG_Turns/right_2017_02_21_23_47_00_885.jpg,0,0.08980875,0,13.9053
IMG_Turns/center_2017_02_21_23_47_00_990.jpg,IMG_Turns/left_2017_02_21_23_47_00_990.jpg,IMG_Turns/right_2017_02_21_23_47_00_990.jpg,0,0.08980875,0,13.64739
IMG_Turns/center_2017_02_21_23_47_01_096.jpg,IMG_Turns/left_2017_02_21_23_47_01_096.jpg,IMG_Turns/right_2017_02_21_23_47_01_096.jpg,0,0.08980875,0,13.85189
IMG_Turns/center_2017_02_21_23_47_01_201.jpg,IMG_Turns/left_2017_02_21_23_47_01_201.jpg,IMG_Turns/right_2017_02_21_23_47_01_201.jpg,0,0.08980875,0,13.81173
IMG_Turns/center_2017_02_21_23_47_01_306.jpg,IMG_Turns/left_2017_02_21_23_47_01_306.jpg,IMG_Turns/right_2017_02_21_23_47_01_306.jpg,0,0.1091745,0,13.57939
IMG_Turns/center_2017_02_21_23_47_01_412.jpg,IMG_Turns/left_2017_02_21_23_47_01_412.jpg,IMG_Turns/right_2017_02_21_23_47_01_412.jpg,0,0.1479061,0,13.80448
IMG_Turns/center_2017_02_21_23_47_01_518.jpg,IMG_Turns/left_2017_02_21_23_47_01_518.jpg,IMG_Turns/right_2017_02_21_23_47_01_518.jpg,0,0.2641007,0,13.6991
IMG_Turns/center_2017_02_21_23_47_01_623.jpg,IMG_Turns/left_2017_02_21_23_47_01_623.jpg,IMG_Turns/right_2017_02_21_23_47_01_623.jpg,0,0.2737836,0,13.97249
IMG_Turns/center_2017_02_21_23_47_01_716.jpg,IMG_Turns/left_2017_02_21_23_47_01_716.jpg,IMG_Turns/right_2017_02_21_23_47_01_716.jpg,-0.03171144,0.2737836,0,14.32432
IMG_Turns/center_2017_02_21_23_47_01_840.jpg,IMG_Turns/left_2017_02_21_23_47_01_840.jpg,IMG_Turns/right_2017_02_21_23_47_01_840.jpg,-0.0510772,0.2737836,0,14.64274
IMG_Turns/center_2017_02_21_23_47_01_947.jpg,IMG_Turns/left_2017_02_21_23_47_01_947.jpg,IMG_Turns/right_2017_02_21_23_47_01_947.jpg,-0.06076009,0.2737836,0,14.56471
IMG_Turns/center_2017_02_21_23_47_02_031.jpg,IMG_Turns/left_2017_02_21_23_47_02_031.jpg,IMG_Turns/right_2017_02_21_23_47_02_031.jpg,-0.06076009,0.2737836,0,14.91786
IMG_Turns/center_2017_02_21_23_47_02_154.jpg,IMG_Turns/left_2017_02_21_23_47_02_154.jpg,IMG_Turns/right_2017_02_21_23_47_02_154.jpg,-0.1285403,0.2737836,0,14.93314
IMG_Turns/center_2017_02_21_23_47_02_265.jpg,IMG_Turns/left_2017_02_21_23_47_02_265.jpg,IMG_Turns/right_2017_02_21_23_47_02_265.jpg,-0.1285403,0.2737836,0,15.14056
IMG_Turns/center_2017_02_21_23_47_02_349.jpg,IMG_Turns/left_2017_02_21_23_47_02_349.jpg,IMG_Turns/right_2017_02_21_23_47_02_349.jpg,-0.06076009,0.2737836,0,15.4914
IMG_Turns/center_2017_02_21_23_47_02_471.jpg,IMG_Turns/left_2017_02_21_23_47_02_471.jpg,IMG_Turns/right_2017_02_21_23_47_02_471.jpg,-0.06076009,0.2737836,0,15.52101
IMG_Turns/center_2017_02_21_23_47_02_579.jpg,IMG_Turns/left_2017_02_21_23_47_02_579.jpg,IMG_Turns/right_2017_02_21_23_47_02_579.jpg,-0.0510772,0.2737836,0,15.91435
IMG_Turns/center_2017_02_21_23_47_02_724.jpg,IMG_Turns/left_2017_02_21_23_47_02_724.jpg,IMG_Turns/right_2017_02_21_23_47_02_724.jpg,-0.0510772,0.2737836,0,16.19525
IMG_Turns/center_2017_02_21_23_47_02_826.jpg,IMG_Turns/left_2017_02_21_23_47_02_826.jpg,IMG_Turns/right_2017_02_21_23_47_02_826.jpg,-0.0510772,0.2737836,0,16.13089
IMG_Turns/center_2017_02_21_23_47_02_954.jpg,IMG_Turns/left_2017_02_21_23_47_02_954.jpg,IMG_Turns/right_2017_02_21_23_47_02_954.jpg,-0.09949163,0.2641007,0,16.58421
IMG_Turns/center_2017_02_21_23_47_03_061.jpg,IMG_Turns/left_2017_02_21_23_47_03_061.jpg,IMG_Turns/right_2017_02_21_23_47_03_061.jpg,-0.1285403,0.2641007,0,16.70897
IMG_Turns/center_2017_02_21_23_47_03_203.jpg,IMG_Turns/left_2017_02_21_23_47_03_203.jpg,IMG_Turns/right_2017_02_21_23_47_03_203.jpg,-0.1769547,0.2737836,0,16.94009
IMG_Turns/center_2017_02_21_23_47_03_309.jpg,IMG_Turns/left_2017_02_21_23_47_03_309.jpg,IMG_Turns/right_2017_02_21_23_47_03_309.jpg,-0.1382232,0.2737836,0,17.0872
IMG_Turns/center_2017_02_21_23_47_03_435.jpg,IMG_Turns/left_2017_02_21_23_47_03_435.jpg,IMG_Turns/right_2017_02_21_23_47_03_435.jpg,-0.01234567,0.2737836,0,17.3081
IMG_Turns/center_2017_02_21_23_47_03_558.jpg,IMG_Turns/left_2017_02_21_23_47_03_558.jpg,IMG_Turns/right_2017_02_21_23_47_03_558.jpg,0,0.2737836,0,17.46143
IMG_Turns/center_2017_02_21_23_47_03_681.jpg,IMG_Turns/left_2017_02_21_23_47_03_681.jpg,IMG_Turns/right_2017_02_21_23_47_03_681.jpg,-0.02202855,0.2737836,0,17.57857
IMG_Turns/center_2017_02_21_23_47_03_789.jpg,IMG_Turns/left_2017_02_21_23_47_03_789.jpg,IMG_Turns/right_2017_02_21_23_47_03_789.jpg,-0.07044297,0.3512466,0,17.83516
IMG_Turns/center_2017_02_21_23_47_03_895.jpg,IMG_Turns/left_2017_02_21_23_47_03_895.jpg,IMG_Turns/right_2017_02_21_23_47_03_895.jpg,-0.1091745,0.3609295,0,18.05762
IMG_Turns/center_2017_02_21_23_47_03_998.jpg,IMG_Turns/left_2017_02_21_23_47_03_998.jpg,IMG_Turns/right_2017_02_21_23_47_03_998.jpg,-0.1091745,0.3609295,0,18.3514
IMG_Turns/center_2017_02_21_23_47_04_120.jpg,IMG_Turns/left_2017_02_21_23_47_04_120.jpg,IMG_Turns/right_2017_02_21_23_47_04_120.jpg,-0.1091745,0.3609295,0,18.67397
IMG_Turns/center_2017_02_21_23_47_04_247.jpg,IMG_Turns/left_2017_02_21_23_47_04_247.jpg,IMG_Turns/right_2017_02_21_23_47_04_247.jpg,-0.1091745,0.3512466,0,18.97117
IMG_Turns/center_2017_02_21_23_47_04_377.jpg,IMG_Turns/left_2017_02_21_23_47_04_377.jpg,IMG_Turns/right_2017_02_21_23_47_04_377.jpg,-0.235052,0.3512466,0,19.24437
IMG_Turns/center_2017_02_21_23_47_04_498.jpg,IMG_Turns/left_2017_02_21_23_47_04_498.jpg,IMG_Turns/right_2017_02_21_23_47_04_498.jpg,-0.1769547,0.3415638,0,19.49343
IMG_Turns/center_2017_02_21_23_47_04_622.jpg,IMG_Turns/left_2017_02_21_23_47_04_622.jpg,IMG_Turns/right_2017_02_21_23_47_04_622.jpg,-0.02202855,0.3318809,0,19.81265
IMG_Turns/center_2017_02_21_23_47_04_745.jpg,IMG_Turns/left_2017_02_21_23_47_04_745.jpg,IMG_Turns/right_2017_02_21_23_47_04_745.jpg,-0.01234567,0.3318809,0,20.0527
IMG_Turns/center_2017_02_21_23_47_04_866.jpg,IMG_Turns/left_2017_02_21_23_47_04_866.jpg,IMG_Turns/right_2017_02_21_23_47_04_866.jpg,0,0.322198,0,20.29228
IMG_Turns/center_2017_02_21_23_47_04_987.jpg,IMG_Turns/left_2017_02_21_23_47_04_987.jpg,IMG_Turns/right_2017_02_21_23_47_04_987.jpg,0,0.322198,0,20.51353
IMG_Turns/center_2017_02_21_23_47_05_106.jpg,IMG_Turns/left_2017_02_21_23_47_05_106.jpg,IMG_Turns/right_2017_02_21_23_47_05_106.jpg,0,0.322198,0,20.73414
IMG_Turns/center_2017_02_21_23_47_05_227.jpg,IMG_Turns/left_2017_02_21_23_47_05_227.jpg,IMG_Turns/right_2017_02_21_23_47_05_227.jpg,0,0.322198,0,20.95263
IMG_Turns/center_2017_02_21_23_47_05_346.jpg,IMG_Turns/left_2017_02_21_23_47_05_346.jpg,IMG_Turns/right_2017_02_21_23_47_05_346.jpg,0,0.322198,0,21.16945
IMG_Turns/center_2017_02_21_23_47_05_463.jpg,IMG_Turns/left_2017_02_21_23_47_05_463.jpg,IMG_Turns/right_2017_02_21_23_47_05_463.jpg,-0.235052,0.322198,0,21.34665
IMG_Turns/center_2017_02_21_23_47_05_579.jpg,IMG_Turns/left_2017_02_21_23_47_05_579.jpg,IMG_Turns/right_2017_02_21_23_47_05_579.jpg,-0.2834665,0.322198,0,21.51427
IMG_Turns/center_2017_02_21_23_47_05_696.jpg,IMG_Turns/left_2017_02_21_23_47_05_696.jpg,IMG_Turns/right_2017_02_21_23_47_05_696.jpg,-0.1285403,0.322198,0,21.66158
IMG_Turns/center_2017_02_21_23_47_05_809.jpg,IMG_Turns/left_2017_02_21_23_47_05_809.jpg,IMG_Turns/right_2017_02_21_23_47_05_809.jpg,0,0.322198,0,21.84973
IMG_Turns/center_2017_02_21_23_47_05_924.jpg,IMG_Turns/left_2017_02_21_23_47_05_924.jpg,IMG_Turns/right_2017_02_21_23_47_05_924.jpg,0,0.322198,0,22.05353
IMG_Turns/center_2017_02_21_23_47_06_047.jpg,IMG_Turns/left_2017_02_21_23_47_06_047.jpg,IMG_Turns/right_2017_02_21_23_47_06_047.jpg,0,0.322198,0,22.25826
IMG_Turns/center_2017_02_21_23_47_06_159.jpg,IMG_Turns/left_2017_02_21_23_47_06_159.jpg,IMG_Turns/right_2017_02_21_23_47_06_159.jpg,0,0.322198,0,22.46443
IMG_Turns/center_2017_02_21_23_47_06_271.jpg,IMG_Turns/left_2017_02_21_23_47_06_271.jpg,IMG_Turns/right_2017_02_21_23_47_06_271.jpg,-0.1479061,0.322198,0,22.67391
IMG_Turns/center_2017_02_21_23_47_06_386.jpg,IMG_Turns/left_2017_02_21_23_47_06_386.jpg,IMG_Turns/right_2017_02_21_23_47_06_386.jpg,-0.2641007,0.322198,0,22.82699
IMG_Turns/center_2017_02_21_23_47_06_498.jpg,IMG_Turns/left_2017_02_21_23_47_06_498.jpg,IMG_Turns/right_2017_02_21_23_47_06_498.jpg,-0.2737836,0.3125151,0,22.92866
IMG_Turns/center_2017_02_21_23_47_06_616.jpg,IMG_Turns/left_2017_02_21_23_47_06_616.jpg,IMG_Turns/right_2017_02_21_23_47_06_616.jpg,-0.01234567,0,0,22.98133
IMG_Turns/center_2017_02_21_23_47_06_734.jpg,IMG_Turns/left_2017_02_21_23_47_06_734.jpg,IMG_Turns/right_2017_02_21_23_47_06_734.jpg,0,0,0,22.69154
IMG_Turns/center_2017_02_21_23_47_06_855.jpg,IMG_Turns/left_2017_02_21_23_47_06_855.jpg,IMG_Turns/right_2017_02_21_23_47_06_855.jpg,0,0,0,22.4063
IMG_Turns/center_2017_02_21_23_47_06_972.jpg,IMG_Turns/left_2017_02_21_23_47_06_972.jpg,IMG_Turns/right_2017_02_21_23_47_06_972.jpg,0,0,0,22.10745
IMG_Turns/center_2017_02_21_23_47_07_088.jpg,IMG_Turns/left_2017_02_21_23_47_07_088.jpg,IMG_Turns/right_2017_02_21_23_47_07_088.jpg,0,0,0,21.82284
IMG_Turns/center_2017_02_21_23_47_07_202.jpg,IMG_Turns/left_2017_02_21_23_47_07_202.jpg,IMG_Turns/right_2017_02_21_23_47_07_202.jpg,-0.1285403,0,0,21.54185
IMG_Turns/center_2017_02_21_23_47_07_314.jpg,IMG_Turns/left_2017_02_21_23_47_07_314.jpg,IMG_Turns/right_2017_02_21_23_47_07_314.jpg,-0.3512467,0,0,21.40851
IMG_Turns/center_2017_02_21_23_47_07_432.jpg,IMG_Turns/left_2017_02_21_23_47_07_432.jpg,IMG_Turns/right_2017_02_21_23_47_07_432.jpg,-0.1091745,0,0,21.14515
IMG_Turns/center_2017_02_21_23_47_07_549.jpg,IMG_Turns/left_2017_02_21_23_47_07_549.jpg,IMG_Turns/right_2017_02_21_23_47_07_549.jpg,0,0,0,20.90931
IMG_Turns/center_2017_02_21_23_47_07_665.jpg,IMG_Turns/left_2017_02_21_23_47_07_665.jpg,IMG_Turns/right_2017_02_21_23_47_07_665.jpg,0,0,0,20.66884
IMG_Turns/center_2017_02_21_23_47_07_784.jpg,IMG_Turns/left_2017_02_21_23_47_07_784.jpg,IMG_Turns/right_2017_02_21_23_47_07_784.jpg,0,0,0,20.42591
IMG_Turns/center_2017_02_21_23_47_07_898.jpg,IMG_Turns/left_2017_02_21_23_47_07_898.jpg,IMG_Turns/right_2017_02_21_23_47_07_898.jpg,0,0,0,19.88661
IMG_Turns/center_2017_02_21_23_47_08_009.jpg,IMG_Turns/left_2017_02_21_23_47_08_009.jpg,IMG_Turns/right_2017_02_21_23_47_08_009.jpg,-0.322198,0,0,19.6041
IMG_Turns/center_2017_02_21_23_47_08_122.jpg,IMG_Turns/left_2017_02_21_23_47_08_122.jpg,IMG_Turns/right_2017_02_21_23_47_08_122.jpg,-0.3996612,0,0,19.23174
IMG_Turns/center_2017_02_21_23_47_08_233.jpg,IMG_Turns/left_2017_02_21_23_47_08_233.jpg,IMG_Turns/right_2017_02_21_23_47_08_233.jpg,-0.1188574,0,0,19.40507
IMG_Turns/center_2017_02_21_23_47_08_348.jpg,IMG_Turns/left_2017_02_21_23_47_08_348.jpg,IMG_Turns/right_2017_02_21_23_47_08_348.jpg,0,0,0,19.17933
IMG_Turns/center_2017_02_21_23_47_08_458.jpg,IMG_Turns/left_2017_02_21_23_47_08_458.jpg,IMG_Turns/right_2017_02_21_23_47_08_458.jpg,0,0,0,18.5297
IMG_Turns/center_2017_02_21_23_47_08_570.jpg,IMG_Turns/left_2017_02_21_23_47_08_570.jpg,IMG_Turns/right_2017_02_21_23_47_08_570.jpg,0,0,0,18.28628
IMG_Turns/center_2017_02_21_23_47_08_681.jpg,IMG_Turns/left_2017_02_21_23_47_08_681.jpg,IMG_Turns/right_2017_02_21_23_47_08_681.jpg,0,0,0,18.05371
IMG_Turns/center_2017_02_21_23_47_08_791.jpg,IMG_Turns/left_2017_02_21_23_47_08_791.jpg,IMG_Turns/right_2017_02_21_23_47_08_791.jpg,0,0,0,18.3717
IMG_Turns/center_2017_02_21_23_47_08_906.jpg,IMG_Turns/left_2017_02_21_23_47_08_906.jpg,IMG_Turns/right_2017_02_21_23_47_08_906.jpg,-0.0510772,0,0,18.15438
IMG_Turns/center_2017_02_21_23_47_09_015.jpg,IMG_Turns/left_2017_02_21_23_47_09_015.jpg,IMG_Turns/right_2017_02_21_23_47_09_015.jpg,-0.2253692,0,0,17.44524
IMG_Turns/center_2017_02_21_23_47_09_124.jpg,IMG_Turns/left_2017_02_21_23_47_09_124.jpg,IMG_Turns/right_2017_02_21_23_47_09_124.jpg,-0.2544178,0,0,17.18446
IMG_Turns/center_2017_02_21_23_47_09_232.jpg,IMG_Turns/left_2017_02_21_23_47_09_232.jpg,IMG_Turns/right_2017_02_21_23_47_09_232.jpg,0,0,0,17.5323
IMG_Turns/center_2017_02_21_23_47_09_359.jpg,IMG_Turns/left_2017_02_21_23_47_09_359.jpg,IMG_Turns/right_2017_02_21_23_47_09_359.jpg,0,0,0,17.31767
IMG_Turns/center_2017_02_21_23_47_09_454.jpg,IMG_Turns/left_2017_02_21_23_47_09_454.jpg,IMG_Turns/right_2017_02_21_23_47_09_454.jpg,0,0,0,16.603
IMG_Turns/center_2017_02_21_23_47_09_564.jpg,IMG_Turns/left_2017_02_21_23_47_09_564.jpg,IMG_Turns/right_2017_02_21_23_47_09_564.jpg,0,0,0,16.39498
IMG_Turns/center_2017_02_21_23_47_09_696.jpg,IMG_Turns/left_2017_02_21_23_47_09_696.jpg,IMG_Turns/right_2017_02_21_23_47_09_696.jpg,-0.01234567,0,0,16.1921
IMG_Turns/center_2017_02_21_23_47_09_804.jpg,IMG_Turns/left_2017_02_21_23_47_09_804.jpg,IMG_Turns/right_2017_02_21_23_47_09_804.jpg,-0.2737836,0.3318809,0,16.55226
IMG_Turns/center_2017_02_21_23_47_09_900.jpg,IMG_Turns/left_2017_02_21_23_47_09_900.jpg,IMG_Turns/right_2017_02_21_23_47_09_900.jpg,-0.2834665,0.5836359,0,17.11275
IMG_Turns/center_2017_02_21_23_47_10_010.jpg,IMG_Turns/left_2017_02_21_23_47_10_010.jpg,IMG_Turns/right_2017_02_21_23_47_10_010.jpg,-0.2156862,0.5352215,0,17.28498
IMG_Turns/center_2017_02_21_23_47_10_122.jpg,IMG_Turns/left_2017_02_21_23_47_10_122.jpg,IMG_Turns/right_2017_02_21_23_47_10_122.jpg,-0.002662782,0.2641007,0,17.59322
IMG_Turns/center_2017_02_21_23_47_10_232.jpg,IMG_Turns/left_2017_02_21_23_47_10_232.jpg,IMG_Turns/right_2017_02_21_23_47_10_232.jpg,0,0.06076009,0,18.00636
IMG_Turns/center_2017_02_21_23_47_10_344.jpg,IMG_Turns/left_2017_02_21_23_47_10_344.jpg,IMG_Turns/right_2017_02_21_23_47_10_344.jpg,0,0.002662782,0,17.8366
IMG_Turns/center_2017_02_21_23_47_10_456.jpg,IMG_Turns/left_2017_02_21_23_47_10_456.jpg,IMG_Turns/right_2017_02_21_23_47_10_456.jpg,-0.06076009,0.1866376,0,17.18641
IMG_Turns/center_2017_02_21_23_47_10_564.jpg,IMG_Turns/left_2017_02_21_23_47_10_564.jpg,IMG_Turns/right_2017_02_21_23_47_10_564.jpg,-0.1866376,0.5739531,0,17.8033
IMG_Turns/center_2017_02_21_23_47_10_670.jpg,IMG_Turns/left_2017_02_21_23_47_10_670.jpg,IMG_Turns/right_2017_02_21_23_47_10_670.jpg,-0.3028322,0.5642702,0,18.57796
IMG_Turns/center_2017_02_21_23_47_10_777.jpg,IMG_Turns/left_2017_02_21_23_47_10_777.jpg,IMG_Turns/right_2017_02_21_23_47_10_777.jpg,-0.2737836,0.5642702,0,18.76682
IMG_Turns/center_2017_02_21_23_47_10_883.jpg,IMG_Turns/left_2017_02_21_23_47_10_883.jpg,IMG_Turns/right_2017_02_21_23_47_10_883.jpg,-0.08980875,0.5545873,0,19.38088
IMG_Turns/center_2017_02_21_23_47_10_990.jpg,IMG_Turns/left_2017_02_21_23_47_10_990.jpg,IMG_Turns/right_2017_02_21_23_47_10_990.jpg,0,0.5449044,0,20.07979
IMG_Turns/center_2017_02_21_23_47_11_101.jpg,IMG_Turns/left_2017_02_21_23_47_11_101.jpg,IMG_Turns/right_2017_02_21_23_47_11_101.jpg,-0.1188574,0.5449044,0,20.61778
IMG_Turns/center_2017_02_21_23_47_11_211.jpg,IMG_Turns/left_2017_02_21_23_47_11_211.jpg,IMG_Turns/right_2017_02_21_23_47_11_211.jpg,-0.09949163,0.5545873,0,20.87948
IMG_Turns/center_2017_02_21_23_47_11_319.jpg,IMG_Turns/left_2017_02_21_23_47_11_319.jpg,IMG_Turns/right_2017_02_21_23_47_11_319.jpg,-0.08980875,0.5545873,0,21.45403
IMG_Turns/center_2017_02_21_23_47_11_427.jpg,IMG_Turns/left_2017_02_21_23_47_11_427.jpg,IMG_Turns/right_2017_02_21_23_47_11_427.jpg,-0.08980875,0.5545873,0,22.04329
IMG_Turns/center_2017_02_21_23_47_11_537.jpg,IMG_Turns/left_2017_02_21_23_47_11_537.jpg,IMG_Turns/right_2017_02_21_23_47_11_537.jpg,-0.1285403,0.5449044,0,22.38955
IMG_Turns/center_2017_02_21_23_47_11_646.jpg,IMG_Turns/left_2017_02_21_23_47_11_646.jpg,IMG_Turns/right_2017_02_21_23_47_11_646.jpg,-0.0510772,0.5449044,0,22.9232
IMG_Turns/center_2017_02_21_23_47_11_761.jpg,IMG_Turns/left_2017_02_21_23_47_11_761.jpg,IMG_Turns/right_2017_02_21_23_47_11_761.jpg,0,0.409344,0,23.35179
IMG_Turns/center_2017_02_21_23_47_11_873.jpg,IMG_Turns/left_2017_02_21_23_47_11_873.jpg,IMG_Turns/right_2017_02_21_23_47_11_873.jpg,0,0.322198,0,23.5703
IMG_Turns/center_2017_02_21_23_47_11_981.jpg,IMG_Turns/left_2017_02_21_23_47_11_981.jpg,IMG_Turns/right_2017_02_21_23_47_11_981.jpg,0,0.322198,0,23.75152
IMG_Turns/center_2017_02_21_23_47_12_091.jpg,IMG_Turns/left_2017_02_21_23_47_12_091.jpg,IMG_Turns/right_2017_02_21_23_47_12_091.jpg,-0.1479061,0.3318809,0,23.89163
IMG_Turns/center_2017_02_21_23_47_12_201.jpg,IMG_Turns/left_2017_02_21_23_47_12_201.jpg,IMG_Turns/right_2017_02_21_23_47_12_201.jpg,-0.1672718,0.3318809,0,24.06395
IMG_Turns/center_2017_02_21_23_47_12_310.jpg,IMG_Turns/left_2017_02_21_23_47_12_310.jpg,IMG_Turns/right_2017_02_21_23_47_12_310.jpg,-0.1285403,0.3318809,0,24.22306
